Order_No,Time from Pickup to Arrival
Order_No_10873,1920.250315451005
Order_No_21583,1728.513002435502
Order_No_23756,1865.944809491275
Order_No_22621,1136.202628386769
Order_No_15410,1784.0927090468851
Order_No_3807,2498.292033030748
Order_No_25118,2412.0093304569396
Order_No_13961,677.7543258876485
Order_No_18694,1773.3820299414365
Order_No_21770,1491.1898273038532
Order_No_15450,2404.6460224744314
Order_No_25610,894.8449094060143
Order_No_23577,1477.8778669545518
Order_No_23868,1895.090483367714
Order_No_27772,2319.892767910651
Order_No_13620,1767.539173611274
Order_No_20929,1989.0493683291807
Order_No_9832,620.8180512111958
Order_No_19583,1418.0356946427291
Order_No_19240,833.7688313304334
Order_No_27405,1721.087834822751
Order_No_415,1311.965384357356
Order_No_2074,1459.6158452291656
Order_No_4273,1553.6406094162176
Order_No_14551,1515.6972887460527
Order_No_17307,3126.6908893626696
Order_No_23164,1595.6008195607087
Order_No_27245,961.2063576920135
Order_No_9319,1422.2094025239442
Order_No_5988,2261.6643876697435
Order_No_25017,1965.6325838797293
Order_No_22832,1779.9532637378236
Order_No_5081,1014.9419163733984
Order_No_7674,2665.0768493545565
Order_No_4758,1712.765309863471
Order_No_22178,1968.505845000831
Order_No_11058,462.7247524864069
Order_No_11808,2216.3977188705267
Order_No_23538,1932.1493263080285
Order_No_19906,1369.385604329038
Order_No_4829,895.3616980827154
Order_No_24015,1097.349174107425
Order_No_9511,1500.9833574190359
Order_No_26575,2015.200978363182
Order_No_14420,1479.4106350595391
Order_No_6532,531.3665554107665
Order_No_11065,983.2819398677331
Order_No_14081,624.2356007995495
Order_No_26903,1008.0695740669998
Order_No_14675,749.8863998193792
Order_No_14561,1206.5927269496115
Order_No_1649,1484.23191498901
Order_No_23121,1775.6489134094245
Order_No_13967,1476.5855658144956
Order_No_13337,696.6371245659919
Order_No_21354,2094.433125805825
Order_No_18106,1530.1562270566155
Order_No_7540,1232.618383404575
Order_No_21279,1368.6147257730865
Order_No_25422,1830.8149261843735
Order_No_5569,1465.299162331832
Order_No_9093,1035.786689344197
Order_No_17674,740.9147946716785
Order_No_27296,1335.6774469660395
Order_No_26022,1076.030486277401
Order_No_5230,875.4171257375074
Order_No_8694,985.4395733185612
Order_No_20574,1144.1853550772448
Order_No_3003,522.2014757156085
Order_No_27180,1288.2069180559865
Order_No_26183,1493.542873439825
Order_No_25483,553.5688779289139
Order_No_3442,751.6293678073944
Order_No_15600,1878.645323630286
Order_No_14308,484.37722630553804
Order_No_6373,1332.9292230984374
Order_No_11511,1119.5067036801283
Order_No_19134,735.2678825341809
Order_No_16891,539.6634802746212
Order_No_13968,791.9165935285364
Order_No_5638,1781.7957146616336
Order_No_21913,1751.7949170939773
Order_No_15448,2561.099822675789
Order_No_9404,881.1967341692598
Order_No_1472,2460.662930054723
Order_No_8172,2326.5835235538343
Order_No_94,1696.5334929713665
Order_No_9637,1030.5908973466667
Order_No_4123,1432.0142052511221
Order_No_2416,1035.3525720074922
Order_No_23129,715.0114216245274
Order_No_9347,1749.4538043265636
Order_No_13319,1576.6467884076699
Order_No_22804,2221.4757609144435
Order_No_3269,1673.1207970299874
Order_No_10457,2760.3318950398243
Order_No_18036,2040.6961382995069
Order_No_13652,1627.6381176922876
Order_No_25454,1663.124319232651
Order_No_18189,919.6815108868033
Order_No_22266,1661.6700915152326
Order_No_28208,1447.7884878193145
Order_No_16933,2740.266503797262
Order_No_18639,1859.8039362468992
Order_No_11904,1579.3057300198127
Order_No_5980,1553.3046930086566
Order_No_17205,1583.1573961057004
Order_No_25838,2395.3031158390804
Order_No_25963,1244.8107566595806
Order_No_1309,1527.4776260444435
Order_No_7512,2842.1651931500983
Order_No_13915,2104.3058700670317
Order_No_3115,2111.344741762596
Order_No_1948,1635.0585099978869
Order_No_519,2107.9706060271365
Order_No_16388,1064.6886747337212
Order_No_26874,1768.2015266576873
Order_No_15234,1183.8497430982336
Order_No_19028,2180.8145456200964
Order_No_8126,3223.3241563983192
Order_No_9111,1399.2402498244574
Order_No_21503,1423.735810270373
Order_No_12499,1070.4358746288144
Order_No_18928,1763.7776998311547
Order_No_5465,1243.3119279970215
Order_No_13048,1538.9372646871286
Order_No_2857,543.311103979373
Order_No_25844,1191.264382602627
Order_No_18487,1077.366776724326
Order_No_6215,1488.8743044060918
Order_No_1692,1470.2222076376001
Order_No_4116,1343.8562541430385
Order_No_14678,2645.932760559737
Order_No_25192,1784.1468958460991
Order_No_8729,1627.4812385648056
Order_No_18250,1654.8565438455935
Order_No_3831,1443.875028445831
Order_No_9204,2129.0665871880647
Order_No_1947,1339.1755583083525
Order_No_13552,1260.9028159454265
Order_No_529,1532.7127907540216
Order_No_2755,658.28535008365
Order_No_23778,1289.3729697965027
Order_No_2495,1387.9125430322986
Order_No_2016,1008.9778708436296
Order_No_21794,1022.8434426043913
Order_No_9208,1124.9822170103234
Order_No_15822,600.7444882060026
Order_No_6575,1258.8757781416443
Order_No_3949,1985.046341122923
Order_No_319,1777.7928226491006
Order_No_17814,1915.5361189796624
Order_No_23307,641.709740990118
Order_No_6446,221.7500410685461
Order_No_12528,1517.414774136947
Order_No_26599,1079.1367532878446
Order_No_3487,2454.56085806559
Order_No_26204,1344.1230810747747
Order_No_3519,867.3566442241226
Order_No_18444,2152.20606043572
Order_No_12235,1403.628359736622
Order_No_19357,391.39688957467484
Order_No_19141,1519.06193638882
Order_No_26540,299.5422259793795
Order_No_2567,1178.638782387623
Order_No_18914,1226.3431231125526
Order_No_18443,542.4845736795343
Order_No_13480,1256.1782714486853
Order_No_5674,1257.33885825144
Order_No_18355,1268.9499066292576
Order_No_25212,793.0117149839442
Order_No_4425,1326.4298690379167
Order_No_19917,1459.5106940977075
Order_No_1421,1429.2128344664616
Order_No_5233,2426.716468314933
Order_No_7452,1132.6815892820978
Order_No_19368,1420.4597523714276
Order_No_25737,725.6771164631737
Order_No_7326,444.1657694325349
Order_No_23489,1073.427976684392
Order_No_1104,1748.6138200943624
Order_No_26621,1654.2386920531078
Order_No_2952,1893.700367324267
Order_No_3415,2250.0906020230414
Order_No_1563,1581.7930585897793
Order_No_13782,1056.9841032175698
Order_No_20275,1646.2048070969122
Order_No_26996,1677.0543424810166
Order_No_26414,1675.1722488556786
Order_No_19280,2213.5622041992774
Order_No_7451,474.08688769136825
Order_No_13396,518.9239337582785
Order_No_11596,855.0111070957938
Order_No_25476,687.9633289862923
Order_No_4984,1843.7088074270666
Order_No_6973,592.1868528142459
Order_No_3206,2176.740379420591
Order_No_16596,2632.189835438834
Order_No_12643,2685.1147239444344
Order_No_14091,1343.332797991092
Order_No_213,1681.3462501986744
Order_No_8808,854.0026159118806
Order_No_317,768.1996885040663
Order_No_15651,754.2611908368654
Order_No_25298,1572.3508171294907
Order_No_4535,1533.6622992213613
Order_No_11323,1399.5795619878718
Order_No_5165,1068.5759629265904
Order_No_3136,676.7863366627953
Order_No_5088,1898.5803824175186
Order_No_21558,2173.148665648436
Order_No_3257,797.5948116712772
Order_No_23049,2709.2667032346812
Order_No_25176,2193.4225265947334
Order_No_12687,370.5121736660312
Order_No_24853,2272.140260150207
Order_No_14850,684.3100969196183
Order_No_18665,554.6688257515289
Order_No_22882,2177.840082665381
Order_No_9441,2361.698268519547
Order_No_14541,2111.6914951258373
Order_No_16904,1700.6278928518875
Order_No_7186,1527.3637080431365
Order_No_9436,979.2061445649452
Order_No_6053,1524.3195086643973
Order_No_14042,1053.58578074431
Order_No_26139,810.7151371896471
Order_No_24155,1772.4568570047559
Order_No_24770,1511.3124949944613
Order_No_27603,1174.936684290471
Order_No_21432,1468.8618945327614
Order_No_7858,938.8806666397577
Order_No_28000,2439.879491958476
Order_No_14889,535.5123693082278
Order_No_10413,1163.1483221098895
Order_No_27219,1582.2989571728685
Order_No_26705,1042.0125602145565
Order_No_3483,1440.0102340701849
Order_No_261,2556.8165879000226
Order_No_18550,1989.5578001977121
Order_No_5748,1561.6787998506045
Order_No_1157,1609.2769699754135
Order_No_23613,1365.3950257357792
Order_No_546,2256.564090353446
Order_No_715,1556.5653009770706
Order_No_20059,2482.4939691773416
Order_No_13189,1148.2626739102216
Order_No_18969,1964.2729815059665
Order_No_3943,805.9270283611203
Order_No_6577,1798.2882583557166
Order_No_20793,1626.855217714774
Order_No_14735,1369.3838733890825
Order_No_21828,1237.702513820239
Order_No_11954,1831.0840272357543
Order_No_19606,1329.994377905483
Order_No_20190,1811.8457012332308
Order_No_6293,1677.638630539857
Order_No_19076,1323.79699506645
Order_No_23510,1507.7122153601174
Order_No_2081,775.783509034396
Order_No_27376,1793.1815795240107
Order_No_24681,1463.4365373044072
Order_No_13432,729.5655131741313
Order_No_7068,700.2066701789007
Order_No_11210,2369.949376872953
Order_No_4945,2744.2995773287353
Order_No_21141,1733.9983167859991
Order_No_13591,1511.2558352495346
Order_No_401,684.0772987005422
Order_No_6689,577.9616044597587
Order_No_217,1425.7510225856913
Order_No_1146,1418.763694185967
Order_No_15868,1269.587278006113
Order_No_20107,1591.8769090798596
Order_No_21858,2626.6675660525016
Order_No_192,702.5444177293484
Order_No_20966,706.4240763496872
Order_No_21055,1158.665979173058
Order_No_2578,2217.3554331061696
Order_No_26140,785.4818043948418
Order_No_10493,2603.181722718889
Order_No_21511,1664.2608859508857
Order_No_14758,630.5533560325222
Order_No_23600,1411.0609782898389
Order_No_16163,1681.3999971999233
Order_No_2753,2119.7326046714247
Order_No_18417,1671.5362437004605
Order_No_15441,1015.7968187863826
Order_No_20399,2006.4917783337823
Order_No_1557,1534.760227841829
Order_No_22976,1379.194313725975
Order_No_14977,983.3816582952077
Order_No_23931,967.4164412338232
Order_No_9924,1798.2494060852914
Order_No_15515,582.2711720930092
Order_No_14875,1519.50466824678
Order_No_4685,889.7220706827356
Order_No_3195,1614.6891541227815
Order_No_7804,3275.649447796379
Order_No_9508,1933.7406137381329
Order_No_6383,1907.4339389210215
Order_No_21201,2018.1237551994275
Order_No_7993,1826.0487719067605
Order_No_17969,1468.6522597240398
Order_No_1108,658.8440719030477
Order_No_22773,1830.1546153692182
Order_No_6979,1949.9576394410105
Order_No_16398,1922.9552669824332
Order_No_14826,1943.2476058459147
Order_No_15913,1194.7969517437305
Order_No_7771,2891.6603797990533
Order_No_23435,2477.7228797257408
Order_No_11535,1302.928940127429
Order_No_27316,2619.124864059268
Order_No_8480,1918.5713585613996
Order_No_25899,770.8330692667461
Order_No_18590,1645.0884614607003
Order_No_26272,1448.9650605940933
Order_No_15392,991.4746510735948
Order_No_5380,1681.7722584393725
Order_No_8643,1703.7222489593696
Order_No_17466,809.7080301773186
Order_No_14767,1493.0721834995202
Order_No_25026,1723.5534972241821
Order_No_24087,1875.0987194862478
Order_No_6993,2142.792271652792
Order_No_5765,612.2542872945141
Order_No_23473,1449.397600196573
Order_No_27597,1056.4089462528011
Order_No_17483,1816.1075473798558
Order_No_2123,1871.1424131186795
Order_No_24220,1491.0481541736515
Order_No_11436,2045.0328282316916
Order_No_2943,1752.7527100933364
Order_No_14300,2188.527900974441
Order_No_7735,706.5774211897078
Order_No_23008,1387.1752398091485
Order_No_19895,1119.157126959617
Order_No_14387,1167.2094094467755
Order_No_18657,923.4510154497548
Order_No_8114,1545.9708880863034
Order_No_7327,1265.4315944253176
Order_No_14885,670.0622542707279
Order_No_27890,2617.8797528440477
Order_No_16258,3243.966052267795
Order_No_8960,491.1346377880109
Order_No_2338,2122.8463121468085
Order_No_23173,725.6349954886391
Order_No_11073,1889.2198605361045
Order_No_7856,643.6884717524226
Order_No_27842,2715.1531979295905
Order_No_5113,1376.4342022380881
Order_No_6923,815.2491484700968
Order_No_20165,930.7901476863573
Order_No_21905,1116.8552616869656
Order_No_5801,2196.0522668111535
Order_No_26159,1108.813327420139
Order_No_20877,320.9783648624816
Order_No_26911,412.1431823974362
Order_No_3757,2981.14901273318
Order_No_3752,446.0546689650309
Order_No_25832,1371.4253116770215
Order_No_181,2369.6615333487953
Order_No_14129,1353.8907452505666
Order_No_1356,1609.8121612782504
Order_No_3834,2476.6143808173165
Order_No_18926,644.2874643494088
Order_No_11424,1275.8170272530788
Order_No_15691,1032.3041927774266
Order_No_11375,1552.1659905656506
Order_No_17928,936.4757798369336
Order_No_6949,750.4924126287751
Order_No_13379,2335.092624694264
Order_No_5820,1877.6553297730081
Order_No_17461,1627.2922676231046
Order_No_28199,2550.537146637604
Order_No_27845,968.7447270610373
Order_No_25741,2421.3476723340077
Order_No_12470,2191.7188836498044
Order_No_19543,1856.561945706344
Order_No_19203,3403.099457559969
Order_No_25867,2457.912344753728
Order_No_675,2589.114983606945
Order_No_19577,2657.3926442902884
Order_No_22316,2420.899369621309
Order_No_7034,3034.846396693938
Order_No_1732,905.0915371521114
Order_No_24330,812.8245324443269
Order_No_14453,1258.4948903833865
Order_No_26436,2114.9488091712697
Order_No_20212,1553.957295122149
Order_No_12058,1387.7535575136426
Order_No_3562,1587.1199839633773
Order_No_7220,1529.317137267266
Order_No_17273,2731.7783880092684
Order_No_23354,3323.537976732536
Order_No_20340,1050.8684553367202
Order_No_12806,2796.235389964633
Order_No_25792,465.32982891624846
Order_No_6008,1740.15042346908
Order_No_24713,1303.2211656089055
Order_No_22993,1264.437181538029
Order_No_19052,1277.6307940160334
Order_No_26808,1452.1665162456338
Order_No_20198,2149.168369079882
Order_No_25836,2463.160267978885
Order_No_15687,1505.9209029919587
Order_No_7680,2509.053092392838
Order_No_11224,1305.5612659973413
Order_No_16544,2820.373135776965
Order_No_27221,1307.8861904258956
Order_No_25128,2841.303993020884
Order_No_761,577.8048484333502
Order_No_27343,2484.6080900527104
Order_No_11664,1210.3700884696827
Order_No_10916,1383.1358988999946
Order_No_128,2407.696248332055
Order_No_22463,1252.1610569409183
Order_No_10746,1805.4805287525376
Order_No_11037,1559.1058623035294
Order_No_447,737.2030608573642
Order_No_10265,1734.1198911900665
Order_No_8561,1834.6683403210282
Order_No_10616,1441.4458927233884
Order_No_24453,1401.176583124305
Order_No_25720,1587.209291426232
Order_No_2073,3173.5540716953114
Order_No_152,1125.4443458452154
Order_No_15905,2011.8285556878689
Order_No_5111,1814.5177425599538
Order_No_11745,2752.876179160201
Order_No_8788,1533.9214558715466
Order_No_1584,2890.9049688646337
Order_No_18483,2576.181101256749
Order_No_614,2486.4956668171803
Order_No_19519,2363.784538500797
Order_No_22412,2469.860112451832
Order_No_2018,1198.3381325316584
Order_No_25555,1827.07663284702
Order_No_20482,2904.1381116062475
Order_No_20322,869.5818205290852
Order_No_854,1479.546761709964
Order_No_13549,1035.7278077752271
Order_No_3837,1705.5513171232305
Order_No_4363,1750.2758350037036
Order_No_18768,1506.354216816835
Order_No_19283,1799.418625619961
Order_No_22652,1555.0411370815712
Order_No_1670,3346.3728547494757
Order_No_7641,2461.4539087056764
Order_No_5920,2252.497405851609
Order_No_12747,699.8596477811952
Order_No_9503,2261.211930014077
Order_No_14108,2061.0073423596327
Order_No_21815,2033.7139280273113
Order_No_1128,2257.251176643069
Order_No_25548,1512.3608493718204
Order_No_7325,2046.9629893713864
Order_No_26137,1388.3043297987604
Order_No_2399,2911.8804598574425
Order_No_4445,2385.441437138128
Order_No_15429,2998.3566513818005
Order_No_23246,3289.831120801602
Order_No_19501,2246.6113620694377
Order_No_12467,2383.5144550268105
Order_No_16527,589.1996286496233
Order_No_1465,1708.317279950308
Order_No_12902,1496.2406954429846
Order_No_1751,1178.9961591384927
Order_No_24122,2161.561597856673
Order_No_16059,1306.0393847090309
Order_No_3901,366.19279487783206
Order_No_8446,803.7384715728786
Order_No_10886,680.7638622323228
Order_No_26779,695.5367173734066
Order_No_7154,574.1946165988575
Order_No_18002,1739.5907432385811
Order_No_16998,918.005878600452
Order_No_1810,872.4926359936017
Order_No_3518,1377.4595299733921
Order_No_15886,1290.9454055644455
Order_No_20471,2355.0500463590524
Order_No_27107,798.8595799678824
Order_No_10691,1427.3174617768766
Order_No_24466,1035.5915404318166
Order_No_341,1486.6088617070145
Order_No_16267,769.3815245536043
Order_No_2028,1820.336923798992
Order_No_19672,1976.032016923049
Order_No_24563,2107.6575910394117
Order_No_4491,1811.7568305803961
Order_No_21410,2766.176824388889
Order_No_19018,746.113540465094
Order_No_7396,1889.0012144469456
Order_No_1145,1377.5036830382687
Order_No_794,1483.4307223000594
Order_No_14658,1760.0152265586457
Order_No_16608,2068.5665582064707
Order_No_28115,2081.3447131210505
Order_No_4410,1720.372809464674
Order_No_7341,1396.0526753363465
Order_No_17015,2775.742087413108
Order_No_15149,358.81635793682113
Order_No_21687,2447.1721381376065
Order_No_22079,3698.933162242931
Order_No_23299,2358.221225237416
Order_No_19344,1595.6966233004932
Order_No_11893,2639.423913918792
Order_No_11376,2238.980961766501
Order_No_9822,706.8374947709526
Order_No_14105,1928.9610885369477
Order_No_9023,726.3287528664367
Order_No_6043,1341.7755249665934
Order_No_10624,1918.1469487449506
Order_No_9552,1792.7615349059727
